joinname_author,gender,sector,level,level_2010,level_changed,university,universityrank,department,georegion,first_pub,last_pub,years_diff,total_pub,year,n_author,f_i,int_score,int_pre_post,ANVUR,pub_pre_post,c_avg,cit_pre_post,coauthors_pre_post,fss,fss_pre_post,fascia_journal,fascia_pre_post,proportion_fascia,uni_cat,uniDept,id
arvidsson_adam_erik,M,SPS/08,associate professor,associate professor,same_level,MILANO,high,Social Sciences,north,2006,2015,9,20,2012,2,0.5,0.5,0.14047619047619,Post_ANVUR,14,3.55972696245734,143,1.14285714285714,4.625993574725,2.92806684699499,not_fascia_A,13,0.928571428571429,28,28   Social Sciences,23
arvidsson_adam_erik,M,SPS/08,associate professor,associate professor,same_level,MILANO,high,Social Sciences,north,2006,2015,9,20,2011,1,1,0,0.14047619047619,Post_ANVUR,14,5.28971962616822,143,1.14285714285714,4.625993574725,2.92806684699499,not_fascia_A,13,0.928571428571429,28,28   Social Sciences,23
arvidsson_adam_erik,M,SPS/08,associate professor,associate professor,same_level,MILANO,high,Social Sciences,north,2006,2015,9,20,2011,1,1,0,0.14047619047619,Post_ANVUR,14,5.28971962616822,143,1.14285714285714,4.625993574725,2.92806684699499,not_fascia_A,13,0.928571428571429,28,28   Social Sciences,23
arvidsson_adam_erik,M,SPS/08,associate professor,associate professor,same_level,MILANO,high,Social Sciences,north,2006,2015,9,20,2011,1,1,0,0.14047619047619,Post_ANVUR,14,5.28971962616822,143,1.14285714285714,4.625993574725,2.92806684699499,not_fascia_A,13,0.928571428571429,28,28   Social Sciences,23
arvidsson_adam_erik,M,SPS/08,associate professor,associate professor,same_level,MILANO,high,Social Sciences,north,2006,2015,9,20,2011,5,0.2,0.8,0.14047619047619,Post_ANVUR,14,5.28971962616822,143,1.14285714285714,4.625993574725,2.92806684699499,not_fascia_A,13,0.928571428571429,28,28   Social Sciences,23
arvidsson_adam_erik,M,SPS/08,associate professor,associate professor,same_level,MILANO,high,Social Sciences,north,2006,2015,9,20,2011,2,0.5,0,0.14047619047619,Post_ANVUR,14,5.28971962616822,143,1.14285714285714,4.625993574725,2.92806684699499,not_fascia_A,13,0.928571428571429,28,28   Social Sciences,23
arvidsson_adam_erik,M,SPS/08,associate professor,associate professor,same_level,MILANO,high,Social Sciences,north,2006,2015,9,20,2011,1,1,0,0.14047619047619,Post_ANVUR,14,5.28971962616822,143,1.14285714285714,4.625993574725,2.92806684699499,not_fascia_A,13,0.928571428571429,28,28   Social Sciences,23
arvidsson_adam_erik,M,SPS/08,associate professor,associate professor,same_level,MILANO,high,Social Sciences,north,2006,2015,9,20,2010,1,1,0,0.166666666666667,Before_ANVUR,6,5.21022727272727,141,0.666666666666667,4.625993574725,1.69792672773001,not_fascia_A,6,1,28,28   Social Sciences,23
arvidsson_adam_erik,M,SPS/08,associate professor,associate professor,same_level,MILANO,high,Social Sciences,north,2006,2015,9,20,2010,3,0.333333333333333,0,0.166666666666667,Before_ANVUR,6,5.21022727272727,141,0.666666666666667,4.625993574725,1.69792672773001,not_fascia_A,6,1,28,28   Social Sciences,23
arvidsson_adam_erik,M,SPS/08,associate professor,associate professor,same_level,MILANO,high,Social Sciences,north,2006,2015,9,20,2010,1,1,0,0.166666666666667,Before_ANVUR,6,5.21022727272727,141,0.666666666666667,4.625993574725,1.69792672773001,not_fascia_A,6,1,28,28   Social Sciences,23
arvidsson_adam_erik,M,SPS/08,associate professor,associate professor,same_level,MILANO,high,Social Sciences,north,2006,2015,9,20,2008,1,1,NA,0.166666666666667,Before_ANVUR,6,8.54545454545455,141,0.666666666666667,4.625993574725,1.69792672773001,not_fascia_A,6,1,28,28   Social Sciences,23
arvidsson_adam_erik,M,SPS/08,associate professor,associate professor,same_level,MILANO,high,Social Sciences,north,2006,2015,9,20,2008,3,0.333333333333333,0.666666666666667,0.166666666666667,Before_ANVUR,6,8.54545454545455,141,0.666666666666667,4.625993574725,1.69792672773001,not_fascia_A,6,1,28,28   Social Sciences,23
arvidsson_adam_erik,M,SPS/08,associate professor,associate professor,same_level,MILANO,high,Social Sciences,north,2006,2015,9,20,2006,1,1,NA,0.166666666666667,Before_ANVUR,6,8.55208333333333,141,0.666666666666667,4.625993574725,1.69792672773001,not_fascia_A,6,1,28,28   Social Sciences,23
ascoli_ugo,M,SPS/09,full professor,full professor,same_level,Politecnica delle MARCHE,medium,Social Sciences,center,2012,2015,3,5,2015,2,0.5,0,0,Post_ANVUR,5,0.420353982300885,5,1,0.234100351550016,0.234100351550016,not_fascia_A,3,0.6,40,40   Social Sciences,24
ascoli_ugo,M,SPS/09,full professor,full professor,same_level,Politecnica delle MARCHE,medium,Social Sciences,center,2012,2015,3,5,2015,2,0.5,0,0,Post_ANVUR,5,0.420353982300885,5,1,0.234100351550016,0.234100351550016,not_fascia_A,3,0.6,40,40   Social Sciences,24
ascoli_ugo,M,SPS/09,full professor,full professor,same_level,Politecnica delle MARCHE,medium,Social Sciences,center,2012,2015,3,5,2015,2,0.5,0,0,Post_ANVUR,5,0.420353982300885,5,1,0.234100351550016,0.234100351550016,not_fascia_A,3,0.6,40,40   Social Sciences,24
ascoli_ugo,M,SPS/09,full professor,full professor,same_level,Politecnica delle MARCHE,medium,Social Sciences,center,2012,2015,3,5,2014,2,0.5,0,0,Post_ANVUR,5,1.59946949602122,5,1,0.234100351550016,0.234100351550016,fascia_A,2,0.4,40,40   Social Sciences,24
ascoli_ugo,M,SPS/09,full professor,full professor,same_level,Politecnica delle MARCHE,medium,Social Sciences,center,2012,2015,3,5,2012,2,0.5,0,0,Post_ANVUR,5,3.55972696245734,5,1,0.234100351550016,0.234100351550016,fascia_A,2,0.4,40,40   Social Sciences,24
avallone_gennaro,M,SPS/10,assistant professor,assistant professor,same_level,SALERNO,high,Political Sciences,south,2014,2014,1,1,2014,1,1,NA,NaN,Post_ANVUR,1,1.59946949602122,0,0,0,0,not_fascia_A,1,1,47,47   Political Sciences,25
avola_maurizio,M,SPS/09,associate professor,assistant professor,not_same_level,CATANIA,medium,Political Sciences,isolated,2015,2015,1,1,2015,1,1,0,0,Post_ANVUR,1,0.420353982300885,0,0,0,0,not_fascia_A,1,1,11,11   Political Sciences,26
azzolina_laura,F,SPS/09,associate professor,assistant professor,not_same_level,PALERMO,high,Social Sciences,isolated,2009,2009,1,1,2009,2,0.5,0,0,Before_ANVUR,1,6.25454545454546,1,1,0.079941860465116,0.079941860465116,not_fascia_A,1,1,34,34   Social Sciences,27
ballarino_gabriele,M,SPS/09,full professor,associate professor,not_same_level,MILANO,high,Social Sciences,north,2008,2015,7,19,2015,2,0.5,0,0,Post_ANVUR,15,0.420353982300885,35,0.8,1.66863509001964,1.06714535946881,not_fascia_A,13,0.866666666666667,28,28   Social Sciences,28
ballarino_gabriele,M,SPS/09,full professor,associate professor,not_same_level,MILANO,high,Social Sciences,north,2008,2015,7,19,2015,1,1,0,0,Post_ANVUR,15,0.420353982300885,35,0.8,1.66863509001964,1.06714535946881,not_fascia_A,13,0.866666666666667,28,28   Social Sciences,28
ballarino_gabriele,M,SPS/09,full professor,associate professor,not_same_level,MILANO,high,Social Sciences,north,2008,2015,7,19,2015,1,1,0,0,Post_ANVUR,15,0.420353982300885,35,0.8,1.66863509001964,1.06714535946881,not_fascia_A,13,0.866666666666667,28,28   Social Sciences,28
ballarino_gabriele,M,SPS/09,full professor,associate professor,not_same_level,MILANO,high,Social Sciences,north,2008,2015,7,19,2015,2,0.5,0,0,Post_ANVUR,15,0.420353982300885,35,0.8,1.66863509001964,1.06714535946881,not_fascia_A,13,0.866666666666667,28,28   Social Sciences,28
ballarino_gabriele,M,SPS/09,full professor,associate professor,not_same_level,MILANO,high,Social Sciences,north,2008,2015,7,19,2014,2,0.5,0,0,Post_ANVUR,15,1.59946949602122,35,0.8,1.66863509001964,1.06714535946881,not_fascia_A,13,0.866666666666667,28,28   Social Sciences,28
ballarino_gabriele,M,SPS/09,full professor,associate professor,not_same_level,MILANO,high,Social Sciences,north,2008,2015,7,19,2014,3,0.333333333333333,0,0,Post_ANVUR,15,1.59946949602122,35,0.8,1.66863509001964,1.06714535946881,not_fascia_A,13,0.866666666666667,28,28   Social Sciences,28
ballarino_gabriele,M,SPS/09,full professor,associate professor,not_same_level,MILANO,high,Social Sciences,north,2008,2015,7,19,2013,2,0.5,0,0,Post_ANVUR,15,2.34501347708895,35,0.8,1.66863509001964,1.06714535946881,not_fascia_A,13,0.866666666666667,28,28   Social Sciences,28
ballarino_gabriele,M,SPS/09,full professor,associate professor,not_same_level,MILANO,high,Social Sciences,north,2008,2015,7,19,2013,2,0.5,0,0,Post_ANVUR,15,2.34501347708895,35,0.8,1.66863509001964,1.06714535946881,fascia_A,2,0.133333333333333,28,28   Social Sciences,28
ballarino_gabriele,M,SPS/09,full professor,associate professor,not_same_level,MILANO,high,Social Sciences,north,2008,2015,7,19,2012,2,0.5,0,0,Post_ANVUR,15,3.55972696245734,35,0.8,1.66863509001964,1.06714535946881,not_fascia_A,13,0.866666666666667,28,28   Social Sciences,28
ballarino_gabriele,M,SPS/09,full professor,associate professor,not_same_level,MILANO,high,Social Sciences,north,2008,2015,7,19,2012,2,0.5,0,0,Post_ANVUR,15,3.55972696245734,35,0.8,1.66863509001964,1.06714535946881,not_fascia_A,13,0.866666666666667,28,28   Social Sciences,28
ballarino_gabriele,M,SPS/09,full professor,associate professor,not_same_level,MILANO,high,Social Sciences,north,2008,2015,7,19,2011,1,1,NA,0,Post_ANVUR,15,5.28971962616822,35,0.8,1.66863509001964,1.06714535946881,not_fascia_A,13,0.866666666666667,28,28   Social Sciences,28
ballarino_gabriele,M,SPS/09,full professor,associate professor,not_same_level,MILANO,high,Social Sciences,north,2008,2015,7,19,2011,1,1,0,0,Post_ANVUR,15,5.28971962616822,35,0.8,1.66863509001964,1.06714535946881,not_fascia_A,13,0.866666666666667,28,28   Social Sciences,28
ballarino_gabriele,M,SPS/09,full professor,associate professor,not_same_level,MILANO,high,Social Sciences,north,2008,2015,7,19,2011,1,1,0,0,Post_ANVUR,15,5.28971962616822,35,0.8,1.66863509001964,1.06714535946881,not_fascia_A,13,0.866666666666667,28,28   Social Sciences,28
ballarino_gabriele,M,SPS/09,full professor,associate professor,not_same_level,MILANO,high,Social Sciences,north,2008,2015,7,19,2011,2,0.5,0,0,Post_ANVUR,15,5.28971962616822,35,0.8,1.66863509001964,1.06714535946881,not_fascia_A,13,0.866666666666667,28,28   Social Sciences,28
ballarino_gabriele,M,SPS/09,full professor,associate professor,not_same_level,MILANO,high,Social Sciences,north,2008,2015,7,19,2011,3,0.333333333333333,0,0,Post_ANVUR,15,5.28971962616822,35,0.8,1.66863509001964,1.06714535946881,fascia_A,2,0.133333333333333,28,28   Social Sciences,28
ballarino_gabriele,M,SPS/09,full professor,associate professor,not_same_level,MILANO,high,Social Sciences,north,2008,2015,7,19,2010,2,0.5,0,0.125,Before_ANVUR,4,5.21022727272727,70,1.5,1.66863509001964,0.601489730550824,not_fascia_A,4,1,28,28   Social Sciences,28
ballarino_gabriele,M,SPS/09,full professor,associate professor,not_same_level,MILANO,high,Social Sciences,north,2008,2015,7,19,2009,2,0.5,0,0.125,Before_ANVUR,4,6.25454545454546,70,1.5,1.66863509001964,0.601489730550824,not_fascia_A,4,1,28,28   Social Sciences,28
ballarino_gabriele,M,SPS/09,full professor,associate professor,not_same_level,MILANO,high,Social Sciences,north,2008,2015,7,19,2009,4,0.25,0.5,0.125,Before_ANVUR,4,6.25454545454546,70,1.5,1.66863509001964,0.601489730550824,not_fascia_A,4,1,28,28   Social Sciences,28
ballarino_gabriele,M,SPS/09,full professor,associate professor,not_same_level,MILANO,high,Social Sciences,north,2008,2015,7,19,2008,2,0.5,0,0.125,Before_ANVUR,4,8.54545454545455,70,1.5,1.66863509001964,0.601489730550824,not_fascia_A,4,1,28,28   Social Sciences,28
barabaschi_barbara,F,SPS/09,assistant professor,unknown,not_same_level,Cattolica del Sacro Cuore,high,Social Sciences,north,2015,2015,1,1,2015,1,1,0,0,Post_ANVUR,1,0.420353982300885,0,0,0,0,not_fascia_A,1,1,13,13   Social Sciences,29
baraldi_claudio,M,SPS/08,full professor,full professor,same_level,MODENA e REGGIO EMILIA,medium,Humanities,north,2006,2015,9,23,2015,2,0.5,0.5,0.029411764705882,Post_ANVUR,17,0.420353982300885,21,0.588235294117647,1.36543180753973,0.498334990190327,not_fascia_A,16,0.941176470588235,30,30   Humanities,30
baraldi_claudio,M,SPS/08,full professor,full professor,same_level,MODENA e REGGIO EMILIA,medium,Humanities,north,2006,2015,9,23,2015,1,1,0,0.029411764705882,Post_ANVUR,17,0.420353982300885,21,0.588235294117647,1.36543180753973,0.498334990190327,not_fascia_A,16,0.941176470588235,30,30   Humanities,30
baraldi_claudio,M,SPS/08,full professor,full professor,same_level,MODENA e REGGIO EMILIA,medium,Humanities,north,2006,2015,9,23,2015,1,1,0,0.029411764705882,Post_ANVUR,17,0.420353982300885,21,0.588235294117647,1.36543180753973,0.498334990190327,not_fascia_A,16,0.941176470588235,30,30   Humanities,30
baraldi_claudio,M,SPS/08,full professor,full professor,same_level,MODENA e REGGIO EMILIA,medium,Humanities,north,2006,2015,9,23,2015,1,1,0,0.029411764705882,Post_ANVUR,17,0.420353982300885,21,0.588235294117647,1.36543180753973,0.498334990190327,fascia_A,1,0.058823529411765,30,30   Humanities,30
baraldi_claudio,M,SPS/08,full professor,full professor,same_level,MODENA e REGGIO EMILIA,medium,Humanities,north,2006,2015,9,23,2015,2,0.5,0,0.029411764705882,Post_ANVUR,17,0.420353982300885,21,0.588235294117647,1.36543180753973,0.498334990190327,not_fascia_A,16,0.941176470588235,30,30   Humanities,30
baraldi_claudio,M,SPS/08,full professor,full professor,same_level,MODENA e REGGIO EMILIA,medium,Humanities,north,2006,2015,9,23,2015,3,0.333333333333333,0,0.029411764705882,Post_ANVUR,17,0.420353982300885,21,0.588235294117647,1.36543180753973,0.498334990190327,not_fascia_A,16,0.941176470588235,30,30   Humanities,30
baraldi_claudio,M,SPS/08,full professor,full professor,same_level,MODENA e REGGIO EMILIA,medium,Humanities,north,2006,2015,9,23,2014,1,1,0,0.029411764705882,Post_ANVUR,17,1.59946949602122,21,0.588235294117647,1.36543180753973,0.498334990190327,not_fascia_A,16,0.941176470588235,30,30   Humanities,30
baraldi_claudio,M,SPS/08,full professor,full professor,same_level,MODENA e REGGIO EMILIA,medium,Humanities,north,2006,2015,9,23,2014,2,0.5,0,0.029411764705882,Post_ANVUR,17,1.59946949602122,21,0.588235294117647,1.36543180753973,0.498334990190327,not_fascia_A,16,0.941176470588235,30,30   Humanities,30
baraldi_claudio,M,SPS/08,full professor,full professor,same_level,MODENA e REGGIO EMILIA,medium,Humanities,north,2006,2015,9,23,2013,1,1,0,0.029411764705882,Post_ANVUR,17,2.34501347708895,21,0.588235294117647,1.36543180753973,0.498334990190327,not_fascia_A,16,0.941176470588235,30,30   Humanities,30
baraldi_claudio,M,SPS/08,full professor,full professor,same_level,MODENA e REGGIO EMILIA,medium,Humanities,north,2006,2015,9,23,2013,2,0.5,0,0.029411764705882,Post_ANVUR,17,2.34501347708895,21,0.588235294117647,1.36543180753973,0.498334990190327,not_fascia_A,16,0.941176470588235,30,30   Humanities,30
baraldi_claudio,M,SPS/08,full professor,full professor,same_level,MODENA e REGGIO EMILIA,medium,Humanities,north,2006,2015,9,23,2013,1,1,0,0.029411764705882,Post_ANVUR,17,2.34501347708895,21,0.588235294117647,1.36543180753973,0.498334990190327,not_fascia_A,16,0.941176470588235,30,30   Humanities,30
baraldi_claudio,M,SPS/08,full professor,full professor,same_level,MODENA e REGGIO EMILIA,medium,Humanities,north,2006,2015,9,23,2013,2,0.5,0,0.029411764705882,Post_ANVUR,17,2.34501347708895,21,0.588235294117647,1.36543180753973,0.498334990190327,not_fascia_A,16,0.941176470588235,30,30   Humanities,30
baraldi_claudio,M,SPS/08,full professor,full professor,same_level,MODENA e REGGIO EMILIA,medium,Humanities,north,2006,2015,9,23,2013,2,0.5,0,0.029411764705882,Post_ANVUR,17,2.34501347708895,21,0.588235294117647,1.36543180753973,0.498334990190327,not_fascia_A,16,0.941176470588235,30,30   Humanities,30
baraldi_claudio,M,SPS/08,full professor,full professor,same_level,MODENA e REGGIO EMILIA,medium,Humanities,north,2006,2015,9,23,2012,1,1,0,0.029411764705882,Post_ANVUR,17,3.55972696245734,21,0.588235294117647,1.36543180753973,0.498334990190327,not_fascia_A,16,0.941176470588235,30,30   Humanities,30
baraldi_claudio,M,SPS/08,full professor,full professor,same_level,MODENA e REGGIO EMILIA,medium,Humanities,north,2006,2015,9,23,2012,1,1,0,0.029411764705882,Post_ANVUR,17,3.55972696245734,21,0.588235294117647,1.36543180753973,0.498334990190327,not_fascia_A,16,0.941176470588235,30,30   Humanities,30
baraldi_claudio,M,SPS/08,full professor,full professor,same_level,MODENA e REGGIO EMILIA,medium,Humanities,north,2006,2015,9,23,2011,2,0.5,0,0.029411764705882,Post_ANVUR,17,5.28971962616822,21,0.588235294117647,1.36543180753973,0.498334990190327,not_fascia_A,16,0.941176470588235,30,30   Humanities,30
baraldi_claudio,M,SPS/08,full professor,full professor,same_level,MODENA e REGGIO EMILIA,medium,Humanities,north,2006,2015,9,23,2011,2,0.5,0,0.029411764705882,Post_ANVUR,17,5.28971962616822,21,0.588235294117647,1.36543180753973,0.498334990190327,not_fascia_A,16,0.941176470588235,30,30   Humanities,30
baraldi_claudio,M,SPS/08,full professor,full professor,same_level,MODENA e REGGIO EMILIA,medium,Humanities,north,2006,2015,9,23,2010,2,0.5,0,0,Before_ANVUR,6,5.21022727272727,60,0.333333333333333,1.36543180753973,0.867096817349404,not_fascia_A,6,1,30,30   Humanities,30
baraldi_claudio,M,SPS/08,full professor,full professor,same_level,MODENA e REGGIO EMILIA,medium,Humanities,north,2006,2015,9,23,2010,1,1,0,0,Before_ANVUR,6,5.21022727272727,60,0.333333333333333,1.36543180753973,0.867096817349404,not_fascia_A,6,1,30,30   Humanities,30
baraldi_claudio,M,SPS/08,full professor,full professor,same_level,MODENA e REGGIO EMILIA,medium,Humanities,north,2006,2015,9,23,2009,1,1,0,0,Before_ANVUR,6,6.25454545454546,60,0.333333333333333,1.36543180753973,0.867096817349404,not_fascia_A,6,1,30,30   Humanities,30
baraldi_claudio,M,SPS/08,full professor,full professor,same_level,MODENA e REGGIO EMILIA,medium,Humanities,north,2006,2015,9,23,2009,2,0.5,0,0,Before_ANVUR,6,6.25454545454546,60,0.333333333333333,1.36543180753973,0.867096817349404,not_fascia_A,6,1,30,30   Humanities,30
baraldi_claudio,M,SPS/08,full professor,full professor,same_level,MODENA e REGGIO EMILIA,medium,Humanities,north,2006,2015,9,23,2008,1,1,0,0,Before_ANVUR,6,8.54545454545455,60,0.333333333333333,1.36543180753973,0.867096817349404,not_fascia_A,6,1,30,30   Humanities,30
baraldi_claudio,M,SPS/08,full professor,full professor,same_level,MODENA e REGGIO EMILIA,medium,Humanities,north,2006,2015,9,23,2006,1,1,0,0,Before_ANVUR,6,8.55208333333333,60,0.333333333333333,1.36543180753973,0.867096817349404,not_fascia_A,6,1,30,30   Humanities,30
barbera_filippo,M,SPS/09,associate professor,assistant professor,not_same_level,TORINO,high,Social Sciences,north,2010,2014,4,4,2014,2,0.5,0,0,Post_ANVUR,3,1.59946949602122,6,1,0.354637971793051,0.210690316395014,fascia_A,1,0.333333333333333,56,56   Social Sciences,31
barbera_filippo,M,SPS/09,associate professor,assistant professor,not_same_level,TORINO,high,Social Sciences,north,2010,2014,4,4,2013,2,0.5,0,0,Post_ANVUR,3,2.34501347708895,6,1,0.354637971793051,0.210690316395014,not_fascia_A,2,0.666666666666667,56,56   Social Sciences,31
barbera_filippo,M,SPS/09,associate professor,assistant professor,not_same_level,TORINO,high,Social Sciences,north,2010,2014,4,4,2012,2,0.5,0,0,Post_ANVUR,3,3.55972696245734,6,1,0.354637971793051,0.210690316395014,not_fascia_A,2,0.666666666666667,56,56   Social Sciences,31
